NIM;Kepulauan Asal Lahir;Jurusan Sekolah;Profil Sekolah;Jalur Pendaftaran;IPK1;IPK2;IPK3;IPK4;jumlah Matakuliah D/E/F;jumlah sks d/e/f;IPK 60 SKS;total sks semester 1-3;total SKS semester 1-4;Status
4ec53b11980ab5a36e4b820d3b2523af;Bali & NTT;SMA;NEGERI;RAPORT;2.5;2.7;2.62;2.74;1;2;2.95;61;83;TIDAK SISIP
513b702f3f80546f8e6497a3fc9652fd;Bali & NTT;SMA;NEGERI;RAPORT;3.78;3.71;3.58;3.6;0;0;3.70;64;84;TIDAK SISIP
51bb91db29936f759409d4b0d6a55f66;Sumatera;SMA;SWASTA;TES;3.61;3.52;3.39;3.27;0;0;3.53;61;82;TIDAK SISIP
5256da22d7ccc4f61a14e5c321f42d20;Jawa;SMA;SWASTA;RAPORT;2.28;2.74;2.69;2.72;4;11;3.08;59;79;TIDAK SISIP
550b4a5603978076cbff6d79312d5d04;Bali & NTT;SMA;SWASTA;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
55c738908de4bd011862ad58505efc32;Jawa;SMK;SWASTA;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
566b9ff776cac572486c2242ea04f1ad;Jawa;SMA;SWASTA;TES;3.44;3.52;3.45;3.49;0;0;3.75;66;86;TIDAK SISIP
58a95e93b8ddb918719256e8567bef37;Jawa;SMA;SWASTA;RAPORT;3.33;3.34;3.49;3.59;0;0;3.80;59;79;TIDAK SISIP
5f3b247f9e1f16064e036d0ecb76c777;Bali & NTT;SMK;SWASTA;RAPORT;2.78;2.74;2.47;2.48;3;6;2.59;59;79;TIDAK SISIP
60110e1bb41844c84377696054b10d10;Jawa;SMK;NEGERI;TES;3.17;3.05;3.24;3.34;1;3;3.72;63;85;TIDAK SISIP
60b26874039346156d15149c4bafa111;Jawa;SMK;NEGERI;TES;3.06;3.05;3.25;3.2;0;0;3.44;60;80;TIDAK SISIP
63185805325acde3502c7496c619e957;Jawa;SMA;NEGERI;RAPORT;3.28;3.62;3.5;3.51;0;0;3.70;64;82;TIDAK SISIP
631b5dac372264f28a6449546827d51e;Sumatera;SMA;SWASTA;RAPORT;2.06;2.18;2.23;2.41;5;13;2.73;62;84;TIDAK SISIP
635ec76e2789688f15ddf9d10f1e1739;Kalimantan;SMA;SWASTA;RAPORT;3.22;3.19;3.19;3.22;1;3;3.47;62;84;TIDAK SISIP
655fadd83832100e2d1c645cb81a28d3;Jawa;SMA;NEGERI;RAPORT;3.17;3.19;3.21;3.28;0;0;3.66;66;88;TIDAK SISIP
666118536347250fed5848779247dfe1;Jawa;SMA;NEGERI;TES;3.83;3.78;3.8;3.79;0;0;3.80;60;84;TIDAK SISIP
66a81f6de0c2e23f3f7de61fa763c527;Bali & NTT;SMA;NEGERI;TES;3;3.19;3.25;3.28;0;0;3.55;61;82;TIDAK SISIP
676cd8842ad5c352e917caeb41e1c844;Jawa;SMA;NEGERI;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
67e0c9fb5cc1a4de5b0d474563a9d6c3;Jawa;SMA;NEGERI;RAPORT;3.83;3.93;3.7;3.68;0;0;3.80;61;81;TIDAK SISIP
68a9986f430b11b6897c551caedfd1bf;Sumatera;SMA;NEGERI;TES;2.61;2.66;2.66;2.66;1;3;2.66;38;38;SISIP
6a2812fea242520721cc6b5c23ca3e7f;Jawa;SMK;NEGERI;TES;1.39;1.79;1.63;1.6;8;20;1.94;57;77;SISIP
6b8809f32cc5785fc49de12d64c7bfdb;Jawa;SMK;NEGERI;RAPORT;2.44;2.85;2.97;3;2;6;3.36;59;83;TIDAK SISIP
6eb29825d1e89c362eb09e9f29af1208;Kalimantan;SMA;NEGERI;RAPORT;3.28;3.25;3.35;3.5;1;2;3.62;63;84;TIDAK SISIP
6f52a8ee93fce124786b159ccefbb275;Jawa;SMA;SWASTA;TES;2.5;2.68;1.79;1.79;8;21;1.79;57;57;SISIP
6fb2dce6c06339de4aeaeca5c3a92106;Kalimantan;SMA;NEGERI;RAPORT;2.72;3.1;3.3;3.41;0;0;3.78;64;86;TIDAK SISIP
740be94a8e31effe0ca284102528ca7b;Kalimantan;SMA;NEGERI;RAPORT;3.06;2.95;2.8;2.76;5;15;2.98;64;84;TIDAK SISIP
74e2dc2a35c9d49cde69e3b73df921f9;Sulawesi;SMA;NEGERI;RAPORT;1.56;0.82;0.6;0.55;15;44;0.53;54;58;SISIP
765855f286019f4ff033d852e0ce68ee;Jawa;SMA;NEGERI;TES;3.78;3.74;3.68;3.6;0;0;3.70;63;81;TIDAK SISIP
776e7b842a3440c5facd3fa7337f23fc;Jawa;SMA;NEGERI;RAPORT;3.28;3.26;3.35;3.49;0;0;3.79;57;77;TIDAK SISIP
783ad1e21efa1374576448a80a08f10a;Kalimantan;SMA;NEGERI;TES;0.61;0.33;0.33;0.33;11;30;0.33;33;33;SISIP
7be620bdee7ed1f643b12212f2b621b2;Jawa;SMA;SWASTA;TES;3.61;3.18;3.38;3.46;1;3;3.84;60;80;TIDAK SISIP
7c71b08d3003c07e677d0e90fba5b353;Sulawesi;SMA;NEGERI;RAPORT;2.89;3.1;3;3.15;0;0;3.51;64;86;TIDAK SISIP
7ca453fd7216692aa62a6f038901c890;Sumatera;SMA;NEGERI;RAPORT;1.06;1.41;1.67;1.67;11;30;1.67;52;52;SISIP
7e2c73c35cd00e65ed0a6c4a360efce7;Kalimantan;SMA;SWASTA;RAPORT;3.44;2.8;2.86;2.77;1;4;3.16;59;79;TIDAK SISIP
7f19ec24a2dea64a969b6b561a2a265b;Sumatera;SMK;SWASTA;TES;2.61;2.7;2.66;2.83;2;6;3.18;64;87;TIDAK SISIP
7f262ba5dfe0fca363c335b6c3b347c3;Papua & Maluku;SMA;NEGERI;RAPORT;2.83;2.82;2.73;2.94;2;5;3.27;60;82;TIDAK SISIP
834ed095d9c687f660d00a694a9c9b79;Jawa;SMA;NEGERI;RAPORT;3.17;2.97;2.88;2.91;2;6;3.26;57;79;TIDAK SISIP
84d299ff55b3f08b3a5c912bfa1a7a91;Jawa;SMA;SWASTA;TES;2.89;2.47;2.47;2.6;2;4;2.77;57;77;TIDAK SISIP
854b2e0180086ac471d215c57329d08d;Sulawesi;SMA;NEGERI;TES;2.78;2.64;2.67;2.66;5;12;2.95;61;81;TIDAK SISIP
8664d9c2c9ce9491f3e22b7afa531a34;Jawa;SMA;SWASTA;RAPORT;2.67;2.29;2.26;2.56;5;12;2.80;57;77;TIDAK SISIP
870d780a67a55d3671c39304b3a0b401;Sumatera;SMA;SWASTA;RAPORT;2.17;2.63;2.82;2.98;2;5;3.38;62;86;TIDAK SISIP
87831b1f6b2a8a8fb40de89e31603c7f;Jawa;SMA;SWASTA;TES;3.11;3.32;3.19;3.32;1;2;3.66;59;79;TIDAK SISIP
89208f870ce8c64c6c49d89a83e43d6b;Sumatera;SMA;NEGERI;TES;0;0;0;0;5;16;0.00;18;18;SISIP
8978df840fb69c08cead57ecec8dcce8;Bali & NTT;SMA;SWASTA;TES;2.56;2.58;2.77;2.86;3;7;3.19;62;86;TIDAK SISIP
89eb608b05ebe0b6dd110ad715609c68;Kalimantan;SMA;NEGERI;RAPORT;3.22;3.28;3.5;3.59;1;3;3.82;61;79;TIDAK SISIP
8a841a130b8dea2efb8fa4447b8056b3;Jawa;SMA;NEGERI;RAPORT;3.67;3.38;3.55;3.56;0;0;3.85;64;85;TIDAK SISIP
8b6bf7c5dcd31d39e4a31bd7b0f4c41a;Kalimantan;SMA;NEGERI;RAPORT;3.72;3.67;3.78;3.81;0;0;3.90;64;84;TIDAK SISIP
8be9771088e1c9e148edb52470ee88d4;Jawa;SMA;NEGERI;RAPORT;3.89;3.61;3.68;3.72;0;0;3.77;57;79;TIDAK SISIP
8c343a89682c63d5f11c60d66314b330;Jawa;SMA;NEGERI;RAPORT;3.72;3.45;3.42;3.51;0;0;3.62;57;79;TIDAK SISIP
8ebf51c682e7164c4fa89c13393ede4d;Jawa;SMA;SWASTA;RAPORT;3.5;3.61;3.47;3.44;0;0;3.48;60;80;TIDAK SISIP
90b9f2253a30b0f81d857b15ac968a0c;Jawa;SMA;NEGERI;TES;2.06;2.29;2.17;2.49;5;14;2.77;57;77;TIDAK SISIP
92a42cd30fd63dac1ad859b538917b57;Jawa;SMA;SWASTA;RAPORT;2.89;2.61;2.54;2.53;2;6;2.79;57;79;TIDAK SISIP
9425fde5fedb706f86d0b9e027250b93;Jawa;SMA;SWASTA;TES;4;3.95;3.81;3.81;0;0;3.85;57;77;TIDAK SISIP
94d260bcd331067827e1bba922cca23e;Kalimantan;SMA;NEGERI;RAPORT;3.33;3.4;3.53;3.65;0;0;3.95;66;88;TIDAK SISIP
95b47b520f35843a72b61b9b0d513c6e;Bali & NTT;SMA;NEGERI;TES;3.78;3.39;3.29;3.4;1;3;3.79;62;86;TIDAK SISIP
99a1aee72feab0594b50fff811db8d35;Jawa;SMK;SWASTA;RAPORT;3.89;3.82;3.69;3.73;0;0;3.90;59;81;TIDAK SISIP
9b478685ae125a6ce2dac7566531f9fc;Kalimantan;SMA;SWASTA;TES;0;0;0;0;6;18;0.00;18;18;SISIP
9b6fc4558e3421e91e8e94983b6c1882;Kalimantan;SMA;SWASTA;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
9d742dc4074b74420acfa1557c17ed1e;Bali & NTT;SMA;NEGERI;TES;2.39;2.32;1.89;1.86;4;12;2.23;57;77;TIDAK SISIP
9de7f49115fef82d2b62cea680d2fcb4;Jawa;SMA;NEGERI;TES;3.33;3.58;3.73;3.75;0;0;3.90;60;80;TIDAK SISIP
9e5c97be3ab90590817c209f46504d13;Sumatera;SMA;NEGERI;TES;2.89;3.2;3.16;3.3;0;0;3.56;61;83;TIDAK SISIP
9e7c88116d144994b37ff1ba131fadcc;Sulawesi;SMA;SWASTA;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
9ef7e87c738c170f1808c8229794c598;Jawa;SMA;NEGERI;TES;3.28;2.42;2.37;2.52;5;12;2.80;61;83;TIDAK SISIP
a06a8203078f38e94945d2530775dba2;Jawa;SMA;NEGERI;RAPORT;3.83;3.79;3.81;3.84;0;0;3.85;59;81;TIDAK SISIP
a0a8730083121f978d47b9daee4db4b3;Jawa;SMK;SWASTA;RAPORT;2.89;2.84;2.79;2.84;0;0;3.02;57;77;TIDAK SISIP
a14961e4c84a24cac8542a9a3992f5d9;Bali & NTT;SMA;NEGERI;TES;3.72;3.76;3.79;3.75;0;0;3.80;63;81;TIDAK SISIP
a154ef7f03b3713dbba9659a947f4fd3;Kalimantan;SMA;NEGERI;RAPORT;2.89;2.39;2.17;2.5;7;19;2.82;59;79;TIDAK SISIP
a1c41b7e853398a921342da1ef04770e;Bali & NTT;SMA;NEGERI;TES;2.06;1.53;1.53;1.53;6;17;1.53;38;38;SISIP
a4d5f4c100d0f9457aade98040ee8ea1;Sumatera;SMK;SWASTA;RAPORT;3.17;3.13;1.92;1.92;10;27;1.95;62;62;SISIP
a73e2c9f4c3de70d0f20d5145d4940d8;Jawa;SMK;NEGERI;RAPORT;1.87;1.54;1.55;1.85;10;31;2.20;57;77;TIDAK SISIP
a8947ab666559cd7b76bbe073435d711;Jawa;SMA;SWASTA;RAPORT;2.94;3.22;3.2;3.22;1;3;3.67;61;83;TIDAK SISIP
a8ceb8fc30b13dfe2c318b051bf1e609;Jawa;SMK;SWASTA;RAPORT;3.22;3.32;3.31;3.37;0;0;3.66;61;81;TIDAK SISIP
aad29d37f884678bcd7188949af603cd;Jawa;SMK;NEGERI;RAPORT;2.56;2.82;2.93;3.07;1;3;3.37;61;83;TIDAK SISIP
ac5ea01c4639ec657d5a534330cca247;Kalimantan;SMA;SWASTA;RAPORT;3.17;3.32;3.38;3.44;0;0;3.73;61;81;TIDAK SISIP
ad1a8f7e48943d1952e9565039390e85;Jawa;SMK;NEGERI;TES;2.61;2.47;2.35;2.64;4;11;2.92;57;77;TIDAK SISIP
ad81c413089b3efee5d7734d8cfb6c5a;Jawa;SMA;NEGERI;TES;3.22;3.3;3.19;3.18;0;0;3.35;63;84;TIDAK SISIP
b0388921458a4341e9d1db7dd2d5de15;Kalimantan;SMA;NEGERI;RAPORT;3.44;3.47;3.37;3.41;0;0;3.62;60;80;TIDAK SISIP
b0fbe5319d6acc7add01d8c47ff71487;Kalimantan;SMA;SWASTA;RAPORT;3;3.26;3.14;3.23;2;6;3.58;62;82;TIDAK SISIP
b175fe9f650c15f6a82bcfc13e1a8e3e;Jawa;SMA;NEGERI;TES;3.83;3.43;3.28;3.12;2;4;3.38;61;81;TIDAK SISIP
b2043cb82dca454952dff0d7260da0eb;Jawa;SMA;NEGERI;TES;3.17;3.11;2.54;1.95;3;8;2.46;59;77;TIDAK SISIP
b2b1413e36ead2082a5c8e3e4370f0ba;Kalimantan;SMA;NEGERI;TES;3.11;3.5;3.24;3.23;0;0;3.49;62;82;TIDAK SISIP
b3981419f297642f7c205c0df31b7c18;Jawa;SMA;NEGERI;RAPORT;4;3.95;3.97;3.89;0;0;3.95;61;79;TIDAK SISIP
b4224e7e52b121e2b9a0abf65113674c;Jawa;SMA;NEGERI;RAPORT;4;3.92;3.8;3.8;0;0;3.80;61;81;TIDAK SISIP
b47b313c7b083d0457bfd4e5fa488cb0;Bali & NTT;SMA;NEGERI;RAPORT;2.72;2.63;2.44;2.6;1;3;2.79;59;81;TIDAK SISIP
b63d76b0436e12495a71e923e8a9f435;Kalimantan;SMA;NEGERI;TES;3.83;3.6;3.7;3.71;0;0;3.85;64;86;TIDAK SISIP
b6fa97d14906d92383590921f99087ce;Bali & NTT;SMA;SWASTA;RAPORT;3.61;3.67;3.67;3.7;0;0;3.85;66;88;TIDAK SISIP
b7dc559f369cc9dc38cad493632b9fc2;Sumatera;SMA;SWASTA;RAPORT;2.39;2.58;2.49;2.55;4;10;2.93;60;80;TIDAK SISIP
baae3f1aa1d8903d5103b895ba4d4b52;Jawa;SMA;NEGERI;RAPORT;3.28;3.69;3.65;3.68;0;0;3.85;63;84;TIDAK SISIP
bab35d1c157ddc2e6545672ab6999cd4;Jawa;SMA;NEGERI;TES;3.17;3.08;2.97;3.16;0;0;3.46;62;80;TIDAK SISIP
be54b72170166206c0bd75c709f35b85;Kalimantan;SMK;SWASTA;RAPORT;2.69;2.44;2.38;2.39;4;10;2.62;60;82;TIDAK SISIP
be7da93a2f528af09b8fb9f111cbff5d;Papua & Maluku;SMA;NEGERI;TES;3.44;3.44;3.44;3.44;0;0;3.44;18;18;SISIP
bf9e90b24f09f65f1d1cd2b99ac1ecb6;Sulawesi;SMA;NEGERI;RAPORT;2.89;3;2.95;2.94;0;0;3.13;64;82;TIDAK SISIP
c00923f97f1e69e29a2efabec102ced8;Jawa;SMA;NEGERI;RAPORT;3.89;3.68;3.6;3.65;0;0;3.75;62;84;TIDAK SISIP
c068b8595406abeeb48ad9f20f429612;Kalimantan;SMK;SWASTA;RAPORT;2.78;2.95;3.2;3.25;3;8;3.53;57;80;TIDAK SISIP
c0d3d60f995b0fa1c0f800b124fd2c39;Kalimantan;SMK;NEGERI;RAPORT;3.56;3.32;3.3;3.19;0;0;3.46;61;83;TIDAK SISIP
c139087d554c753b8165f56e03d17049;Sumatera;SMA;SWASTA;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
c208938f3ac8a90afc5304d24a7f5522;Kalimantan;SMA;NEGERI;RAPORT;2.83;2.74;2.66;2.63;2;5;2.90;59;79;TIDAK SISIP
c2bb854f664f038dcdd9a904c0ad2346;Kalimantan;SMA;SWASTA;RAPORT;2.11;2.16;2.16;2.49;3;10;2.87;59;81;TIDAK SISIP
c2e1710e38abcc3b7f416a68242b99db;Jawa;SMA;SWASTA;RAPORT;2.61;2.76;2.75;2.85;1;2;2.93;59;79;TIDAK SISIP
c4a425ce381ddb758a2ed48903d034ad;Sulawesi;SMA;SWASTA;RAPORT;2.72;2.82;2.89;2.92;1;3;3.20;62;86;TIDAK SISIP
c4e47d06f91e8d55b2682ae26814e834;Jawa;SMK;SWASTA;RAPORT;1.44;2.11;2.2;2.52;7;22;2.80;60;80;TIDAK SISIP
c5678f51d0bf46a08f0d66df6a3228fd;Jawa;SMA;NEGERI;RAPORT;3.67;2.05;2.05;2.05;6;16;2.05;38;38;SISIP
c580590f678b8d7cd572f292289c4d96;Sulawesi;SMA;NEGERI;RAPORT;3.5;1.88;1.88;1.88;7;18;1.88;40;40;SISIP
c705ad17ce35ce5c7a5f70773e4f5412;Jawa;SMA;SWASTA;RAPORT;0;0.07;0.07;0.07;11;30;0.07;30;30;SISIP
c726bba1243ae4c26ea4b877ebde261e;Bali & NTT;SMA;NEGERI;TES;3.28;3.28;3.39;3.48;0;0;3.75;62;82;TIDAK SISIP
c80c8e9cb5da7093509e7bfa6fd028f6;Jawa;SMA;SWASTA;RAPORT;3.83;3.92;3.95;3.91;0;0;3.95;61;81;TIDAK SISIP
c8990323151f5a7914ec91d220d5e06b;Sumatera;SMA;NEGERI;RAPORT;3.28;3.26;3.25;3.21;0;0;3.43;57;77;TIDAK SISIP
cb6ca2ea612bbe6fc25bced12b72a529;Jawa;SMA;SWASTA;RAPORT;4;3.95;3.94;3.91;0;0;4.00;65;87;TIDAK SISIP
cb79608ba22f9c1fed701f6b9e5fc5ef;Sulawesi;SMA;NEGERI;RAPORT;3.61;3.48;3.52;3.58;0;0;3.68;64;84;TIDAK SISIP
cf98c60787988d15a5ebf87a8b95d4e6;Jawa;SMA;SWASTA;TES;3.83;3.84;3.84;3.82;0;0;3.80;57;77;TIDAK SISIP
d2c59bb53f0fd58827e843387f1aea24;Bali & NTT;SMA;SWASTA;RAPORT;3.89;3.81;3.74;3.75;0;0;3.85;66;84;TIDAK SISIP
d346145c4c64ce03ac7e0fbd66d64910;Bali & NTT;SMA;SWASTA;TES;4;3.62;3.62;3.62;0;0;3.62;42;42;SISIP
d4e59cac753ab7332caef6f9baa60361;Sumatera;HOMESCHOOLING;SWASTA;TES;2.89;3.18;3.03;3.15;1;2;3.39;62;80;TIDAK SISIP
d67ec8a9cb31158f325def16161791ca;Jawa;SMA;NEGERI;TES;3.72;3.45;3.54;3.65;0;0;3.68;59;77;TIDAK SISIP
d7c6ed80d9fae555cb89748c835e71a8;Jawa;SMA;NEGERI;RAPORT;3.83;3.88;3.82;3.87;0;0;3.85;62;82;TIDAK SISIP
d8fda39f961e9a7fc19f9d6e504fd66b;Jawa;SMA;SWASTA;RAPORT;3.33;2.87;2.7;2.68;1;2;2.75;59;79;TIDAK SISIP
d90920df121ceec5d2a6b09a2f64f02b;Jawa;SMA;NEGERI;TES;2.22;1.37;0.91;0.91;15;40;0.91;57;57;SISIP
da49c645d23ca4d57ac9b4d6843c10c5;Jawa;SMA;SWASTA;TES;3;3.23;3.11;3.22;0;0;3.49;59;83;TIDAK SISIP
da95eca71979f4fe7c2063521de0fed5;Jawa;SMA;NEGERI;RAPORT;3.56;3.16;3.18;3.18;1;3;3.53;57;79;TIDAK SISIP
db16147d53dcd720d6afb6c1b768e72a;Sulawesi;SMA;SWASTA;RAPORT;2.83;3.05;2.83;2.83;1;3;2.83;59;59;SISIP
dd90857bc78a98cb4a70f18a0ee9bf8f;Kalimantan;SMA;SWASTA;RAPORT;3.89;3.46;3.46;3.53;1;2;3.83;61;79;TIDAK SISIP
dd92abf780d02328dff6ee213e5c005b;Jawa;SMA;NEGERI;TES;2.07;1.52;1.7;1.99;10;26;2.35;57;79;TIDAK SISIP
dfddef14de59f28205e442cacfa0fe6c;Sumatera;SMA;NEGERI;TES;2.89;3.02;2.9;3.09;1;3;3.43;61;79;TIDAK SISIP
e076ffbbdad89d2abdb830e411d01903;Jawa;SMA;SWASTA;TES;1.78;2.21;2.02;2.03;8;24;2.20;54;71;TIDAK SISIP
e100449d9790a378b40b75df643443ac;Jawa;SMK;NEGERI;RAPORT;3.44;3.6;3.43;3.33;1;3;3.62;61;81;TIDAK SISIP
e2e71e5de2b50796ec8cf6238912c533;Sumatera;SMA;NEGERI;TES;2.89;2.98;2.87;3.13;0;0;3.49;61;83;TIDAK SISIP
e30366525f40ca69a2a41257c4ad5fcd;Kalimantan;SMA;NEGERI;TES;3.44;3.55;3.51;3.37;0;0;3.70;61;81;TIDAK SISIP
e36937e26712adf99e4483d34ae6d706;Jawa;SMA;NEGERI;RAPORT;3.39;3.38;3.52;3.62;0;0;3.59;64;86;TIDAK SISIP
e638401e59eae6d6e5a2b9d27d4c6d9b;Papua & Maluku;SMA;NEGERI;RAPORT;3.89;3.89;3.72;3.6;0;0;3.66;39;63;TIDAK SISIP
e700271faf4624e0884d5029c495e3be;Sumatera;SMA;SWASTA;TES;0;0;0;0;6;18;0.00;18;18;SISIP
e80a4990c7f9a2173d7b61f0628a4936;Jawa;SMA;NEGERI;RAPORT;0;0;0;0;6;18;0.00;18;18;SISIP
e8313fc674e6c14ff5319c4144c1d5d5;Jawa;SMA;NEGERI;RAPORT;2.72;2.95;3.02;3.2;0;0;3.40;61;81;TIDAK SISIP
e83c2c8b2d272e2dde62e05c60bf7208;Sumatera;SMA;NEGERI;RAPORT;2.89;3.21;3.16;3.11;0;0;3.33;61;84;TIDAK SISIP
e9ef95bd0e8d242d62f4334fd31fc969;Kalimantan;SMA;NEGERI;RAPORT;3;3.24;3.1;3.23;0;0;3.52;59;79;TIDAK SISIP
eb1a850141938b87918aad8059cd47f4;Papua & Maluku;SMA;NEGERI;TES;3.39;3.33;3.47;3.51;0;0;3.69;64;84;TIDAK SISIP
eb9ed1d1ae545112a61b1f11825c8015;Sumatera;SMA;SWASTA;RAPORT;3.33;3.6;3.56;3.52;0;0;3.65;66;86;TIDAK SISIP
ebbce0411abf3a04198680eb894cde62;Jawa;SMA;SWASTA;RAPORT;4;3.87;3.86;3.81;0;0;3.85;57;77;TIDAK SISIP
ee7716ba94667fc9907b7d076adf8f8f;Sumatera;SMA;SWASTA;TES;2.89;2.84;2.65;2.65;1;3;2.65;57;57;SISIP
ee87797229fc6d7ccd37f9a1eca75799;Bali & NTT;SMA;NEGERI;RAPORT;3.56;3.81;3.82;3.84;0;0;3.85;61;81;TIDAK SISIP
ef41d53e697e687f83bd3e6e52b7e275;Kalimantan;SMA;SWASTA;RAPORT;2.28;2.48;2.26;2.38;6;16;2.80;62;82;TIDAK SISIP
f3bdd7a6f289cc90f13f6662e4d1d309;Sumatera;SMA;SWASTA;RAPORT;0.61;1;1.52;1.57;10;27;1.85;52;72;SISIP
f3f2b25fd0ba802ff386a533bf1e0fdc;Jawa;SMA;SWASTA;TES;3.89;3.81;3.87;3.9;0;0;3.95;61;81;TIDAK SISIP
f420ca982c5a3d12593e0c3cdf7984a6;Sulawesi;SMA;NEGERI;RAPORT;3.44;3.34;3.39;3.47;0;0;3.62;59;81;TIDAK SISIP
f9bc21ca8493256ee14757eeb7096b07;Sulawesi;SMA;NEGERI;RAPORT;3.33;3.27;3.26;3.39;0;0;3.70;65;85;TIDAK SISIP
fa22d02a6772a8a5f57ba3f89b6abfe4;Jawa;SMA;SWASTA;RAPORT;2.17;1.55;1.81;1.34;5;17;1.66;57;77;SISIP
fc208d1bd3f739f4de873263db1d5ecb;Jawa;SMA;NEGERI;TES;2.72;2.58;2.63;2.51;3;8;2.84;57;77;TIDAK SISIP
fdb998d6cfd3e1124a212dac757f8556;Jawa;SMA;NEGERI;RAPORT;3.28;3.13;3.21;3.05;0;0;3.18;57;77;TIDAK SISIP
ff8d4d34b8b45f16542c8af706223529;Kalimantan;SMK;SWASTA;RAPORT;3.89;3.95;3.87;3.88;0;0;3.90;61;81;TIDAK SISIP
00a24491ec9b45ee3f42e57e5c2f53ca;Jawa;SMA;SWASTA;TES;2.75;2.34;2.28;2.5;2;6;2.81;60;80;TIDAK SISIP
00ba339f50ae4fa0af4549427cc93200;Jawa;SMA;SWASTA;RAPORT;3.65;3.49;3.57;3.64;0;0;3.84;60;80;TIDAK SISIP
01ad63a32aeadd18c5973f6b3324ccfd;Kalimantan;SMA;NEGERI;RAPORT;3.4;3.28;3.33;3.35;0;0;3.67;64;84;TIDAK SISIP
03911a9ff32fdae581e81eb187a4f80a;Sumatera;SMA;SWASTA;RAPORT;2.85;2.51;2.57;2.57;2;5;2.62;62;62;TIDAK SISIP
0432c3da773b35e17d6e27964a52e1e2;Sulawesi;SMA;NEGERI;TES;3.25;3;3.02;3.12;1;3;3.49;62;86;TIDAK SISIP
04dc4d3f354537b4825d6533d7d543ba;Kalimantan;SMA;NEGERI;RAPORT;0.25;0.12;0.29;0.28;21;54;0.32;58;78;SISIP
07f57f17671e4c22a8979b0b94b9a8f5;Jawa;SMA;SWASTA;RAPORT;0.5;0.5;0.5;0.5;6;16;0.50;20;20;SISIP
07fd8e9087a2d99d93ba4b4d2186ec87;Kalimantan;SMA;NEGERI;RAPORT;3.1;3.12;3.07;3.21;1;3;3.61;62;84;TIDAK SISIP
0a370e2aa2d45ef4e10b30a8383c80b7;Sumatera;SMA;NEGERI;RAPORT;3.4;2.93;2.93;3.13;2;6;3.63;62;82;TIDAK SISIP
0b31ba7fb41750a8bb4f1825da49bf52;Jawa;SMK;SWASTA;TES;2.6;2.95;2.98;3.1;1;2;3.38;60;80;TIDAK SISIP
0e66e3629e29bec796b2b6b3ae1dd64b;Bali & NTT;SMA;NEGERI;RAPORT;3.15;2.93;3.22;3.36;0;0;3.67;65;87;TIDAK SISIP
0e7ddf17ffd89382020106a9fc317d6e;Jawa;SMA;NEGERI;RAPORT;3.45;3.26;3.29;3.42;0;0;3.74;62;85;TIDAK SISIP
0e7f9c07a610f807f8efec5004ee4c18;Jawa;SMA;NEGERI;RAPORT;2.8;2.75;1.65;1.65;7;16;1.53;43;43;SISIP
0ef9bf5eb8b61fd1346c0d2ce2da27f4;Sumatera;SMA;SWASTA;RAPORT;3.75;3.51;3.57;3.65;0;0;3.66;62;86;TIDAK SISIP
104fccaa6531ce75b1ccfaa3eb2d4c0b;Jawa;SMA;NEGERI;TES;3.75;3.59;3.57;3.59;0;0;3.62;62;84;TIDAK SISIP
10a98403a7b5fc49c26dca7b6901fb4a;Jawa;SMA;NEGERI;TES;2.78;2.38;2.54;2.75;5;13;2.96;62;84;TIDAK SISIP
1128d323a8cb1b7019665096fa3d6a5d;Jawa;SMA;NEGERI;TES;2.35;2.35;2.35;2.35;1;3;2.35;20;20;SISIP
117c4803f65790601acaf806ba593077;Bali & NTT;SMA;SWASTA;RAPORT;3.6;3.42;3.46;3.55;0;0;3.66;64;86;TIDAK SISIP
121c237625f4240523137c4374a04125;Jawa;SMA;SWASTA;TES;2.78;2.56;2.49;2.55;3;8;2.73;62;84;TIDAK SISIP
136d6aa02bad5f02c4335e36ac280b45;Jawa;SMA;SWASTA;RAPORT;0;0;0;0;8;20;0.00;20;20;SISIP
13e9bfabe4028bb41a9470416f9ac82d;Bali & NTT;SMA;SWASTA;TES;0.7;0.56;0.53;0.53;19;51;0.53;60;60;SISIP
1442df937867a0c4bc5814bee5da2f6b;Jawa;SMA;NEGERI;RAPORT;2.06;2.23;2.38;2.63;3;7;3.00;64;86;TIDAK SISIP
1576d95619e4d934639fdcefe9d594c6;Sumatera;SMA;NEGERI;RAPORT;2.75;2.61;2.57;2.67;2;6;3.03;62;84;TIDAK SISIP
1b65bbf1ec82b8d63559a82ec7da43c4;Jawa;SMA;SWASTA;RAPORT;3.15;2.93;2.77;2.69;0;0;2.91;60;80;TIDAK SISIP
1c11b82019d296b6ce1337c77d0fe171;Bali & NTT;SMA;SWASTA;RAPORT;1.95;1.62;1.4;1.02;14;39;1.10;58;78;SISIP
1c62dadc134b600f857649649a85b1c4;Jawa;SMK;NEGERI;TES;1.88;2;2.27;2.57;6;16;3.07;63;85;TIDAK SISIP
